,train,val,test
289,TCGA-BQ-7049-01Z-00-DX1.e8ee8dc0-2d78-47a3-bf1c-505cbcd6ca3f,,
290,TCGA-P4-A5ED-01Z-00-DX1.A7EA95E0-6B91-40AD-AB13-10A21EC5EF38,,
291,TCGA-A4-A7UZ-01Z-00-DX1.E4E81CA8-EF84-4039-8310-CB900441C1D9,,
292,TCGA-MH-A857-01Z-00-DX1.D51AFCBE-D104-4B54-AC38-2DBF1E0066E9,,
293,TCGA-MH-A560-01Z-00-DX2.FE12791C-8C7D-4FF6-B79C-EA9D2B3B784F,,
294,TCGA-MH-A562-01Z-00-DX1.422B7AF0-DF11-4B89-958D-66D0529ADB84,,
295,TCGA-SX-A71W-01Z-00-DX1.293A2F6A-AEAE-4A0D-96BF-2220FAFFE191,,
296,TCGA-B9-A8YH-01Z-00-DX1.DCA30E64-FDE3-49EE-99FB-00EEEDC0420B,,
297,TCGA-G7-A8LE-01Z-00-DX1.EBF92326-187F-4EC2-8CF2-791D43473D72,,
298,TCGA-SX-A7SU-01Z-00-DX1.3EB1265B-F8CF-4703-88DB-7DC4E1D7E9C8,,
299,TCGA-IA-A40Y-01Z-00-DX1.E8D91A02-A0BD-4974-8CF9-68DC1AF506EF,,
300,TCGA-BQ-5893-01Z-00-DX1.d68bdc5e-06ef-4e9c-bfe0-0fab07c36a58,,
301,TCGA-B9-4114-01Z-00-DX1.c3079ce3-5221-461f-a7dd-427d0b7aaad8,,
302,TCGA-BQ-5888-01Z-00-DX1.77e4e7b3-2515-464f-97cc-21be0dda33e5,,
303,TCGA-GL-A9DD-01Z-00-DX1.5D3D0A33-11D9-4820-8EA0-C22BE8DC125E,,
304,TCGA-B9-5155-01Z-00-DX1.2b95ca13-e30e-4e42-a9a6-cdf908198e6b,,
305,TCGA-SX-A7SP-01Z-00-DX1.093B9AC2-423B-4E58-BDD9-47FD5A6EA94A,,
306,TCGA-G7-6793-01Z-00-DX1.d5180ed3-4fbe-4254-9d5b-530aac5f3bca,,
307,TCGA-BQ-5882-01Z-00-DX1.c360e990-452e-4621-bd79-fe1dabf15ed0,,
308,TCGA-DW-7838-01Z-00-DX1.08AE47C1-7A7C-4D7A-A485-13F37341D1AC,,
309,TCGA-2Z-A9JO-01Z-00-DX1.FAD98648-643A-40A0-8D93-5A0582812268,,
310,TCGA-DW-5560-01Z-00-DX1.d3da6f16-6a12-417b-8555-585f5097d4f4,,
311,TCGA-WN-A9G9-01Z-00-DX1.20459843-E1C1-45A2-929D-6F50FAEBAD18,,
312,TCGA-BQ-5880-01Z-00-DX1.c1d047b5-0fce-4f4f-b888-5ecbb6762cc8,,
313,TCGA-5P-A9JV-01Z-00-DX1.E9472303-DC58-4CE5-8A91-CB9275BE0891,,
314,TCGA-Y8-A897-01Z-00-DX1.2FE4B0F6-6BC3-4238-A7C5-B1B74884193C,,
315,TCGA-A4-7288-01Z-00-DX1.48597193-160b-486a-9711-f26d24dabeb5,,
316,TCGA-5P-A9JZ-01Z-00-DX1.882DD175-62F1-4CCA-9B17-D79D80D7B75C,,
317,TCGA-A4-7915-01Z-00-DX1.856b7fe5-bb58-48a4-a967-52d4e947a814,,
318,TCGA-MH-A560-01Z-00-DX1.C23332C9-E3B8-4018-BD2D-4EEC759D76D4,,
319,TCGA-BQ-5878-01Z-00-DX1.13772b1c-0b67-4ce8-84b2-9c516f67a744,,
320,TCGA-2Z-A9J2-01Z-00-DX1.AC19245F-B3B9-4A3A-89A3-A8B2E4BD988A,,
321,TCGA-B9-4617-01Z-00-DX1.d890e850-cc29-49f8-b854-cbe9a9a73c95,,
322,TCGA-P4-AAVM-01Z-00-DX1.4F1F04A5-0D75-4EEA-93FF-0ABA77BA4D17,,
323,TCGA-BQ-7060-01Z-00-DX1.e93c2e87-3449-4952-9a8e-1903c4d6ce66,,
324,TCGA-A4-8310-01Z-00-DX1.62A765FE-C8B8-4017-A37A-CD7B66CB07AD,,
325,TCGA-SX-A71R-01Z-00-DX1.0B4C4C57-1759-4416-85B3-EB52CD181AFA,,
326,TCGA-A4-A5XZ-01Z-00-DX1.91B936FA-1697-4571-800D-F45B68596A58,,
327,TCGA-5P-A9JY-01Z-00-DX1.C10E8887-2AFA-44A5-A6E2-03456448781A,,
328,TCGA-KV-A6GD-01Z-00-DX6.0B219162-A9ED-447F-BBBD-A73D383A5B5B,,
329,TCGA-5P-A9K4-01Z-00-DX1.7639BB1D-6FE4-438C-8610-D7F9E0B8D370,,
330,TCGA-BQ-7055-01Z-00-DX1.a27d276d-8321-4bc3-a1fa-a9a68150353a,,
331,TCGA-5P-A9KE-01Z-00-DX1.7295A9F6-0C5A-4DBC-9772-94CBB47D28A3,,
332,TCGA-A4-7996-01Z-00-DX1.19a1ff6e-eddb-4d9b-ab3a-938d10876c59,,
333,TCGA-G7-6789-01Z-00-DX1.17c821de-0db5-48e8-b2a3-67654dbae7c2,,
334,TCGA-Y8-A8RZ-01Z-00-DX1.30EA1B30-C162-40D8-AB23-A5405502B709,,
335,TCGA-GL-7966-01Z-00-DX1.D53E267B-BC0D-43A7-8E89-FCCC2BD5380C,,
336,TCGA-A4-7732-01Z-00-DX1.e5038a3e-cdc3-4301-adcb-dfa05280389c,,
337,TCGA-UZ-A9PJ-01Z-00-DX1.088CD0AD-C063-47E4-8398-324A8E7369D7,,
338,TCGA-KV-A6GD-01Z-00-DX5.18A8340C-3D22-48A9-AC14-AE33E3C7D3A9,,
339,TCGA-DW-7836-01Z-00-DX1.A8A28E5B-0D97-42D5-B04E-BD0D007CC30A,,
340,TCGA-DW-5561-01Z-00-DX1.a37c0e14-0562-414b-a467-bb171c5aed52,,
341,TCGA-5P-A9KF-01Z-00-DX1.E35ED527-BD60-4534-B23A-D4DDACA2EB6D,,
342,TCGA-G7-7502-01Z-00-DX1.2ba28bc2-1b3a-415f-ba2b-26b2e76de731,,
343,TCGA-4A-A93X-01Z-00-DX1.A80225A4-9C74-4920-ADFC-7163719FB0BA,,
344,TCGA-MH-A855-01Z-00-DX1.45FC82C6-3564-4F4E-85EC-DCCF0C7D3BBB,,
345,TCGA-AL-3472-01Z-00-DX1.66FF9A6E-2851-4E32-A10C-62EB7568AFC3,,
346,TCGA-P4-AAVO-01Z-00-DX1.F4174F1A-77C2-4C1E-B660-F17EF541236A,,
347,TCGA-SX-A71V-01Z-00-DX1.D8BA1689-B98C-4E22-AD8B-22D86F9E8D7C,,
348,TCGA-B3-4103-01Z-00-DX1.76bba2e9-0a6d-460b-8ae8-c38a1109456e,,
349,TCGA-KV-A6GE-01Z-00-DX1.8D507E76-BA5C-4C39-934F-38B4015FAE74,,
350,TCGA-2Z-A9JK-01Z-00-DX1.C2A22DB8-EF09-430C-ACCA-542F1CA6A45C,,
351,TCGA-5P-A9KH-01Z-00-DX1.BC3B786A-28A7-46F0-9636-6937129D75F2,,
352,TCGA-AL-3466-01Z-00-DX2.8E4372BE-42C2-4FD7-9CD8-78CC66E3E434,,
353,TCGA-J7-8537-01Z-00-DX3.E536E7F6-FFDC-46AF-9023-E5ACB3865C12,,
354,TCGA-UZ-A9PX-01Z-00-DX1.C02621B3-65B6-48A6-A291-889A685A1403,,
355,TCGA-A4-8516-01Z-00-DX1.BC50439D-E5E5-45A1-8067-6B8FB0C1E096,,
356,TCGA-MH-A856-01Z-00-DX1.F135B458-4AB0-499D-B024-5F59E1AC6DA5,,
357,TCGA-A4-A57E-01Z-00-DX1.364D4762-64D9-4F71-8E33-1F6B058054F2,,
358,TCGA-BQ-5875-01Z-00-DX1.8dfe43ac-98ed-49b7-9da0-8a831f323edd,,
359,TCGA-G7-6790-01Z-00-DX1.273810f2-dee2-4dc9-a8bd-9cbbacd8af3a,,
360,TCGA-BQ-7050-01Z-00-DX1.73bc7fb6-4eaf-464c-848a-61c0a9827251,,
361,TCGA-F9-A7VF-01Z-00-DX1.5EE5DC2E-B20F-4155-837F-B69E05F2BF95,,
362,TCGA-BQ-5884-01Z-00-DX1.d94f1dd5-e56c-47c3-a86f-002bdb739dc7,,
363,TCGA-UZ-A9PM-01Z-00-DX1.059B869D-B4B4-45FE-BEFC-AA2896122C83,,
364,TCGA-UZ-A9PL-01Z-00-DX1.A7927C7B-9304-40F4-894C-64A953D8F67B,,
365,TCGA-SX-A7SS-01Z-00-DX1.8D9E6599-DA42-4F5B-93FF-08CBDCC77591,,
366,TCGA-B3-3926-01Z-00-DX1.c08ae7f5-da56-497b-899a-025697f03ff1,,
367,TCGA-2Z-A9JR-01Z-00-DX1.5F5DB6AD-BBEE-4D36-995F-56A78B6BFFE2,,
368,TCGA-B9-5156-01Z-00-DX1.200621df-b59f-4c69-957c-65aebfe855a8,,
369,TCGA-BQ-7051-01Z-00-DX1.65455f33-f60b-4d48-ae7f-bea032db696a,,
370,TCGA-A4-7286-01Z-00-DX1.cce3e96e-f940-4279-a1c3-16811eb712ac,,
371,TCGA-B1-A47N-01Z-00-DX1.DFEAF807-D0FB-4967-8E50-07B42ECABFE5,,
372,TCGA-SX-A71U-01Z-00-DX1.B9EE44DF-28BC-4F45-9E21-418893A033C9,,
373,TCGA-SX-A7SL-01Z-00-DX1.A3C414EF-9AB0-43E0-A833-D1782B633F07,,
374,TCGA-B9-4115-01Z-00-DX1.39db8eab-aa1c-4a31-9577-f19eebdbba93,,
375,TCGA-AL-3473-01Z-00-DX2.B1F73FC7-01EA-4B25-851F-A51B389DAA4A,,
376,TCGA-AL-3466-01Z-00-DX1.938976FB-8A0A-426B-B673-7C485D28ADF6,,
377,TCGA-5P-A9K2-01Z-00-DX1.E89BEA4D-E0DA-4A5B-8938-C88332B67E03,,
378,TCGA-2Z-A9JM-01Z-00-DX1.57F0B96B-E171-418E-8B89-AF434B4E0DB9,,
379,TCGA-J7-8537-01Z-00-DX2.94202120-69A5-4223-9F53-5504FC9C6232,,
380,TCGA-AL-3467-01Z-00-DX2.3ADEDD93-AD93-46D8-B3AE-1EBC6BD5EAF2,,
381,TCGA-2Z-A9JE-01Z-00-DX1.B2538A85-D0EA-4C50-BD07-1C59DD8208F6,,
382,TCGA-B9-A5W9-01Z-00-DX1.3F74793F-9362-4FBE-BDBF-1DDFB876B000,,
383,TCGA-G7-A8LC-01Z-00-DX1.68B9AD1D-B70E-452F-AB01-74D64362A35D,,
384,TCGA-2Z-A9J5-01Z-00-DX1.ABD15820-58CA-4765-ACB3-6601FC5C9F24,,
385,TCGA-G7-6797-01Z-00-DX1.a19f9720-72cc-43a4-a081-1adc9ff37fe1,,
386,TCGA-B1-7332-01Z-00-DX1.a04eb9f5-6b35-4877-8b54-f675fab63925,,
387,TCGA-UZ-A9PV-01Z-00-DX1.1E5D118D-0410-4E81-8B29-F1F6F26BDC69,,
388,TCGA-G7-6792-01Z-00-DX1.450a6858-3f25-4d1e-a6f5-67289e33e3de,,
389,TCGA-UZ-A9PN-01Z-00-DX1.D3D3BDE3-E1CF-4F31-8130-E7F302F77FB9,,
390,TCGA-A4-7828-01Z-00-DX1.66478CFF-76ED-4A04-A046-26155E15F124,,
391,TCGA-2Z-A9JP-01Z-00-DX1.8B0F498B-85AC-494F-866C-0FDAB54D216B,,
392,TCGA-UZ-A9PO-01Z-00-DX1.FEE0D89A-5E44-48C2-AC7E-00D60D5E01CB,,
393,TCGA-DW-7840-01Z-00-DX1.797DFE79-C506-4F49-812F-B19F3C440D7A,,
394,TCGA-G7-A8LD-01Z-00-DX1.1CC1D9FD-11D7-4E38-8AB7-34BF23C95D65,,
395,TCGA-KV-A6GE-01Z-00-DX5.86663FDB-C994-455C-84A4-025B688AF1A8,,
396,TCGA-UZ-A9PS-01Z-00-DX1.3CAF5087-CDAB-42B5-BE7C-3D5643AEAA6D,,
397,TCGA-UZ-A9PP-01Z-00-DX1.2754A8FC-28CB-40B9-8617-3FAB4C83F4C8,,
398,TCGA-BQ-7053-01Z-00-DX1.a5197a8b-5636-4999-9079-373bd4564ced,,
399,TCGA-J7-6720-01Z-00-DX1.049801b6-0f22-44cf-a12c-b46f2aa3ee6b,,
400,TCGA-2Z-A9JD-01Z-00-DX1.46779418-49C3-4E76-BFC7-1711219548A7,,
401,TCGA-2Z-A9JJ-01Z-00-DX1.70CE98C1-3591-42E8-997A-95BE00413565,,
402,TCGA-G7-6795-01Z-00-DX1.3467ceec-438d-49a2-8396-018ff67a1060,,
403,TCGA-2Z-A9JL-01Z-00-DX1.C99E66C8-3CB7-4F07-B2A4-089187612E38,,
404,TCGA-BQ-5886-01Z-00-DX1.7a12ddce-2ece-46d3-bc42-12ec540d0ffe,,
405,TCGA-Y8-A894-01Z-00-DX1.B8EDB990-C0E6-4653-9AD4-AB3A4065C313,,
406,TCGA-2Z-A9JQ-01Z-00-DX1.2B60CD27-C443-46D3-80E2-EAAE2EF81C90,,
407,TCGA-2Z-A9JI-01Z-00-DX1.41A4F992-87D9-43A4-8776-D11BF5EB1123,,
408,TCGA-B1-A47O-01Z-00-DX1.AFF4F6F0-BF6F-45DE-BC24-A25F5CD3B43A,,
409,TCGA-A4-8630-01Z-00-DX1.D00486C1-1E74-4B8A-AC00-9E2365F20383,,
410,TCGA-EV-5902-01Z-00-DX1.dfbe9f70-a570-422e-a883-4b2f0e9a3024,,
411,TCGA-PJ-A5Z9-01Z-00-DX1.2461740D-4E9C-422A-9138-F4C9937D36E1,,
412,TCGA-BQ-7061-01Z-00-DX1.dfc7df2a-4789-477b-b53c-14cad8e76616,,
413,TCGA-KV-A6GE-01Z-00-DX8.1FD4BD73-5A15-4712-B5F4-3529BD01044F,,
414,TCGA-2Z-A9J6-01Z-00-DX1.EBF72BB6-C4B0-4BA8-820F-8BAE10DF20A2,,
415,TCGA-IZ-8195-01Z-00-DX1.CC45F225-99E9-437C-8105-5B6F1D87C200,,
416,TCGA-B3-4104-01Z-00-DX1.0783e269-2e8a-4f32-b910-807a727db247,,
417,TCGA-2Z-A9J3-01Z-00-DX1.6B0E7DF6-733D-4007-84A3-E67BBC4966A6,,
418,TCGA-2Z-A9JE-01Z-00-DX1.B2538A85-D0EA-4C50-BD07-1C59DD8208F6,,
419,TCGA-4A-A93Y-01Z-00-DX1.AEA9169D-99CD-4107-B7FE-A58D6BD85758,,
420,TCGA-UZ-A9PZ-01Z-00-DX1.129F53E0-978D-4078-A532-E5B378367AB6,,
421,TCGA-DW-5561-01Z-00-DX1.a37c0e14-0562-414b-a467-bb171c5aed52,,
422,TCGA-4A-A93X-01Z-00-DX1.A80225A4-9C74-4920-ADFC-7163719FB0BA,,
423,TCGA-2Z-A9JS-01Z-00-DX1.9D40DC57-3B70-4069-8196-0B8706EF2405,,
424,TCGA-MH-A562-01Z-00-DX1.422B7AF0-DF11-4B89-958D-66D0529ADB84,,
425,TCGA-J7-8537-01Z-00-DX3.E536E7F6-FFDC-46AF-9023-E5ACB3865C12,,
426,TCGA-P4-A5E7-01Z-00-DX1.4957D156-3E76-44C7-ADBC-3F02933D9F51,,
427,TCGA-P4-A5EA-01Z-00-DX1.21DE2F39-A8B1-4482-9E7C-C67ABEAB4C32,,
428,TCGA-G7-6796-01Z-00-DX1.ec889984-0ec3-44fe-99ae-a8f3ddcf5e52,,
429,TCGA-BQ-7062-01Z-00-DX1.f7bc255d-3d16-4e55-a55f-b130a5e32222,,
430,TCGA-2Z-A9J9-01Z-00-DX1.D6AA9708-04ED-477F-9FAF-B70F0DD8C1BE,,
431,TCGA-DW-7842-01Z-00-DX1.939166CE-37A9-4906-8D45-E10C2EEE3CA3,,
432,TCGA-IZ-A6M9-01Z-00-DX1.FA87A9BF-1FC0-4D14-BD54-2B3C66F338F9,,
433,TCGA-Y8-A8S0-01Z-00-DX1.B7010362-0F7C-4094-A9AD-925443CCAC50,,
434,TCGA-V9-A7HT-01Z-00-DX1.128997AA-B00E-48BA-8936-4F3A65C6A6E3,,
435,TCGA-2Z-A9JN-01Z-00-DX1.714E8577-5BAE-4D99-92DF-1B75500D7AED,,
436,TCGA-AT-A5NU-01Z-00-DX1.6A8FAEC2-3E1B-4BAD-A7EB-F861324D4CB4,,
437,TCGA-SX-A7SO-01Z-00-DX1.02A748A8-B4FB-4EA3-827B-8C743B858983,,
438,TCGA-MH-A561-01Z-00-DX1.773B7CD9-EB27-416B-BA09-EE351CF7AA30,,
439,TCGA-Y8-A896-01Z-00-DX1.45CEAD98-A2D0-4FE0-8FD3-950119AB9BDB,,
440,TCGA-DW-7963-01Z-00-DX1.B29C89E1-FC44-4565-97EC-DCBE7C0973B1,,
441,TCGA-KM-8442-01Z-00-DX1.46835CE2-819D-4887-9633-422BC9F5E366,,
442,TCGA-KL-8346-01Z-00-DX1.af2fc9c2-98b7-471f-9777-08c7cc8c734e,,
443,TCGA-KM-A7QK-01Z-00-DX1.8D69EA34-F28A-4267-8A82-159FB2B7008B,,
444,TCGA-KL-8345-01Z-00-DX1.e6265e77-7c45-4e54-a703-6d2013aba525,,
445,TCGA-KL-8323-01Z-00-DX1.01d72f6a-cc87-4082-8af4-738250ec4d9c,,
446,TCGA-KM-A7QE-01Z-00-DX1.82CBD529-FBB8-4969-A6E0-B563F0C9D73B,,
447,TCGA-KN-8429-01Z-00-DX1.473181A7-5F6A-4B68-B6E0-44EF34F67DA0,,
448,TCGA-KL-8341-01Z-00-DX1.eb0da21c-75f5-4de5-a753-12666eff0030,,
449,TCGA-KO-8417-01Z-00-DX1.E145D87F-24DC-4336-98BD-2D142079D73D,,
450,TCGA-KO-8407-01Z-00-DX1.4EB39EA8-2A33-48E1-88A6-EE3B544249AB,,
451,TCGA-KO-8405-01Z-00-DX1.DB2F9FFE-B562-4D52-A4DF-E939DE99B5F7,,
452,TCGA-UW-A7GL-01Z-00-DX1.BE2C0D9F-3F84-4363-9B79-01883E8F0306,,
453,TCGA-KM-A7QB-01Z-00-DX1.CC441A0F-8A5C-4406-8A8D-86CB62E7B114,,
454,TCGA-UW-A72T-01Z-00-DX1.1F6EC843-0D4C-4231-99D2-82174C9FF94D,,
455,TCGA-UW-A72I-01Z-00-DX1.EAA44029-3390-4AEF-8B86-E4A1F64E486C,,
456,TCGA-UW-A72O-01Z-00-DX1.755C4693-A9CE-48E7-A76B-DAECEE850D35,,
457,TCGA-KN-8419-01Z-00-DX1.15311E57-CCC5-4D15-88DC-0ED9FD2CF2D0,,
458,TCGA-KN-8437-01Z-00-DX1.573F2559-097F-4A87-9AB6-55BF2FEB724F,,
459,TCGA-UW-A72J-01Z-00-DX1.B62772BA-DC29-40C9-B5C8-AC47AFA0437D,,
460,TCGA-KL-8339-01Z-00-DX1.5826ea77-f0a1-4b47-acd7-62a6ba878dec,,
461,TCGA-KN-8421-01Z-00-DX1.A90EB3F7-DE68-4078-BB5B-B35561F96071,,
462,TCGA-UW-A72N-01Z-00-DX1.458F977B-AA32-4073-BDC6-FCAD44C6B83D,,
463,TCGA-KM-8440-01Z-00-DX1.528E053C-E8A4-464F-BE47-412836B1C31B,,
464,TCGA-KO-8415-01Z-00-DX1.CB5F5330-C4E6-4ABB-B9A5-92F94EF23837,,
465,TCGA-KN-8433-01Z-00-DX1.4AE64138-3E04-46AC-B905-52CB71261230,,
466,TCGA-KO-8408-01Z-00-DX1.4D45F809-E93A-4221-832A-97C3A4B4E30C,,
467,TCGA-NP-A5H7-01Z-00-DX1.3AEF89FD-4E13-433C-85D8-C8F9F9EA9EF3,,
468,TCGA-UW-A7GC-01Z-00-DX1.D2D6FCC6-719A-4C03-A496-E23D18655538,,
469,TCGA-KL-8342-01Z-00-DX1.a0dac779-03d7-4041-9e56-b33e548d5567,,
470,TCGA-KN-8436-01Z-00-DX1.0CCCF11D-ED0E-4575-8F25-813415391524,,
471,TCGA-KO-8409-01Z-00-DX1.C73F6879-81C2-4D2D-9673-4989AADB568D,,
472,TCGA-KL-8344-01Z-00-DX1.fdcc3157-799f-42ed-99dc-b13d381d9230,,
473,TCGA-KM-8438-01Z-00-DX1.1106521B-3563-43AA-8971-18560BAC51C4,,
474,TCGA-KN-8432-01Z-00-DX1.D4136A31-C2DC-432C-96FB-FD5EE47ECC0D,,
475,TCGA-KL-8329-01Z-00-DX1.6c9000ef-34ff-4e44-84b3-755a868f6a4e,,
476,TCGA-UW-A72M-01Z-00-DX1.D2F473F4-24A1-4F02-B02E-C5A0390F0C8F,,
477,TCGA-KM-A7QC-01Z-00-DX1.4B44EEAA-FA1C-47F9-852F-68EE45E09D5E,,
478,TCGA-UW-A72P-01Z-00-DX1.B16A8F4B-6E8E-4642-AEEF-EBD0613C372D,,
479,TCGA-UW-A7GY-01Z-00-DX1.CD2CCA5D-C92B-409C-B5D6-1EB7C8A0B4CD,,
480,TCGA-KN-8435-01Z-00-DX1.99219621-93BA-448B-8AFE-AEECA888BDA4,,
481,TCGA-NP-A5H5-01Z-00-DX1.E6434A29-9182-4476-9E89-62B9C8EABC5B,,
482,TCGA-KM-8439-01Z-00-DX1.F99904A8-21AB-476A-BFE5-B8FAB44FEB4D,,
483,TCGA-NP-A5H1-01Z-00-DX1.ABF28359-B224-4C36-9217-C6DB90692848,,
484,TCGA-KN-8434-01Z-00-DX1.EC2C42B5-DB0D-44A3-8224-E982201AE337,,
485,TCGA-NP-A5GZ-01Z-00-DX1.07B19B85-A1CE-4AF2-B3E2-C86D11FAC907,,
486,TCGA-KN-8418-01Z-00-DX1.376DD52D-EF98-4564-B8E3-FE4D219A5C88,,
487,TCGA-UW-A72K-01Z-00-DX1.F1E38D60-26AA-4D0E-8738-7711611D10D6,,
488,TCGA-UW-A7GN-01Z-00-DX1.0DCDED5B-B0D4-4B0F-81DB-1534E331ED3C,,
489,TCGA-UW-A72H-01Z-00-DX1.25A52BAA-4000-4AC7-9B93-9D9790C8834A,,
490,TCGA-KM-8441-01Z-00-DX1.D2CA0ADE-7EDF-49A6-989C-2761F1CFE340,,
491,TCGA-UW-A72R-01Z-00-DX1.0D9559B0-80C4-42BA-9461-F92792F0FC0F,,
492,TCGA-KM-A7QI-01Z-00-DX1.D5284A3E-891C-4750-BE93-C09C7F23C95C,,
493,TCGA-KN-8425-01Z-00-DX1.1D2AB7D2-6AC3-4785-9FBC-40AEED5DE558,,
494,TCGA-UW-A7GP-01Z-00-DX1.C997CBA5-AF20-4CB3-9CB3-82AA65146EF5,,
495,TCGA-UW-A72L-01Z-00-DX1.0A459BE8-D799-441D-85C0-B02AF6EDC806,,
496,TCGA-UW-A7GR-11Z-00-DX1.33EC231A-1C19-48A5-B37E-14C79191DDD6,,
497,TCGA-KL-8330-01Z-00-DX1.30a61e5b-9379-498a-9aa4-60fd7a3a2f32,,
498,TCGA-KM-A7QJ-01Z-00-DX1.5011C41F-4385-4AB2-8AFE-5409125EDC31,,
499,TCGA-KM-A7QD-01Z-00-DX1.E1FCB533-0017-4A90-9835-6CD26FEA30CA,,
500,TCGA-KN-8426-01Z-00-DX1.FA31AC9B-A378-467E-97CB-7EFA06B804A1,,
501,TCGA-KL-8331-01Z-00-DX1.3c39f9b9-b639-4bca-a415-bf7427ea2ba5,,
502,TCGA-KN-8423-01Z-00-DX1.EE5F8790-38EB-437F-9C5A-BC6FB58F6ACD,,
503,TCGA-KN-8431-01Z-00-DX1.BAEA4392-5CD8-4B28-8A47-E9DCE88F5820,,
504,TCGA-KL-8332-01Z-00-DX1.3a375f5f-38e4-4022-8b36-5d8547870417,,
505,TCGA-KN-8428-01Z-00-DX1.CA71B178-286E-4EDF-9B37-1D2CEE07F9F4,,
506,TCGA-KM-A7QL-01Z-00-DX1.2447532C-3635-4F36-952E-F5A5A566A7DB,,
507,TCGA-UW-A7GI-01Z-00-DX1.4A1709FC-F8F3-4509-A011-10CBF1B53DA9,,
508,TCGA-KL-8338-01Z-00-DX1.c3febc9e-8adc-49e0-9ce1-9d2dcc79c09c,,
509,TCGA-KL-8324-01Z-00-DX1.d99a7299-8f9b-4881-8324-50ed2d63358c,,
510,TCGA-UW-A7GR-01Z-00-DX1.094D510F-5348-4543-9F18-73815250F824,,
511,TCGA-KO-8414-01Z-00-DX1.F827AA8C-3A50-4697-9788-98A3D87BCE52,,
512,TCGA-KL-8334-01Z-00-DX1.bc0857e2-938f-497a-ab63-38bc87e1af30,,
513,TCGA-KL-8325-01Z-00-DX1.330bdb6c-86ee-4577-9846-298080b4c2ad,,
514,TCGA-KM-8639-01Z-00-DX1.13E1C61C-16F6-4FC5-B1D2-DDBF7DE16639,,
515,TCGA-KL-8340-01Z-00-DX1.85fe33f4-87d5-4e36-9389-d093cde30f80,,
516,TCGA-KO-8403-01Z-00-DX1.47C5A937-3397-4313-BE8B-0C6E4B12C301,,
517,TCGA-KL-8326-01Z-00-DX1.0fe86143-728f-4447-98a5-4a6d87ef398b,,
518,TCGA-UW-A7GU-01Z-00-DX1.30C1C11C-4113-4F8D-8372-5EE3DD33564D,,
519,TCGA-UW-A7GJ-11Z-00-DX1.97F9F149-FA58-4535-AE9B-237B8F87DEC7,,
520,TCGA-KN-8424-01Z-00-DX1.4EC063E2-A058-4610-9B47-FCE2172955B6,,
521,TCGA-UW-A7GK-01Z-00-DX1.B074DEBE-1697-443B-B426-BD57553E1108,,
522,TCGA-KL-8333-01Z-00-DX1.830e3f78-ba43-4b42-b2b5-f3be10d2b781,,
